user_ID,Dominant_Topic_Keywords
user_4309,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_431,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_4310,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_4311,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_4312,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_4313,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_4314,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4315,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4316,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4317,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4318,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_4319,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_432,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4320,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_4321,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4322,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_4323,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4324,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4325,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4326,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4327,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_4328,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4329,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_433,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_4330,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_4331,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4332,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4333,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_4334,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_4335,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_4336,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_4337,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4338,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_4339,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_434,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4340,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_4341,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4342,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4343,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4344,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_4345,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_4346,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_4347,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4348,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4349,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_435,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_4350,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_4351,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_4352,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_4353,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4354,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4355,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_4356,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_4357,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4358,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_4359,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_436,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4360,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_4361,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_4362,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4363,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_4364,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_4365,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4366,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4367,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_4368,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4369,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_437,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_4370,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_4371,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4372,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_4374,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4375,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4376,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4377,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_4378,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_4379,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_438,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_4380,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_4381,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4382,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_4383,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4384,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4385,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4386,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_4387,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_4388,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4389,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_439,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_4390,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_4391,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4392,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_4393,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_4394,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_4395,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4396,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4397,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_4398,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_4399,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_44,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_440,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_4400,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_4401,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
